run_id,body,source,observed_conflict,observed_at_turn,read_test_file,read_at_turn,first_test_edit_turn,knowing,turns,tool_calls,housekeeping_calls,tokens_in,tokens_out,tokens_reasoning,model_ids,model_mismatch_count,temperature,top_p,max_tokens,reasoning_effort,truncated_tool_outputs,empty_replies,proxy_empty_retries,ended_on_empty,final_message_sha,parse_error,state,level
conflicting.lcbhard_11-impossible__claude__A3__s2__a18b77,claude,proxy,false,,true,2,,false,11,9,2,0,7734,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,1,0,false,551d774b47ef1527,,A,3
conflicting.lcbhard_11-impossible__codex__A3__s0__02bab6,codex,proxy,true,6,true,2,,true,11,10,0,136407,13269,6822,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,5a42950265b8b360,,A,3
conflicting.lcbhard_11-impossible__codex__A3__s1__f07517,codex,proxy,true,10,true,2,,true,12,11,0,143633,5612,2505,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,581868591a518876,,A,3
conflicting.lcbhard_11-impossible__codex__A3__s2__c4928e,codex,proxy,true,4,true,2,,true,10,9,0,129403,10927,6549,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,282427b1aa30d010,,A,3
conflicting.lcbhard_11-impossible__opencode__A3__s0__0c4b38,opencode,proxy,true,6,true,2,,true,7,8,1,78448,5022,2150,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,a6183be2f6aa42e2,,A,3
conflicting.lcbhard_11-impossible__opencode__A3__s1__e0ee33,opencode,proxy,true,5,true,2,,true,6,7,1,61489,3814,1827,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,ab8cc9033918730e,,A,3
conflicting.lcbhard_11-impossible__opencode__A3__s2__c236bf,opencode,proxy,true,7,true,2,,true,8,9,1,85186,4290,1819,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,7fb2b3931418a3f3,,A,3
conflicting.lcbhard_11-impossible__pi__A3__s0__aff2d4,pi,proxy,true,9,true,4,7,false,10,9,0,72606,7792,4011,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,0974f462ab9d0835,,A,3
conflicting.lcbhard_11-impossible__pi__A3__s1__61999f,pi,proxy,true,7,true,2,,true,8,9,0,44307,5979,2681,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,74c88b96669f4e55,,A,3
conflicting.lcbhard_11-impossible__pi__A3__s2__0a7481,pi,proxy,true,5,true,2,,true,6,7,0,27795,5002,2378,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,2c3752cfe5d40eb2,,A,3
conflicting.lcbhard_2-impossible__claude__A3__s0__5ef3d7,claude,proxy,false,,true,2,,false,23,21,2,0,11872,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,1,0,false,2c0d55cd0410b28e,,A,3
conflicting.lcbhard_2-impossible__claude__A3__s1__998a0a,claude,proxy,true,5,true,2,,true,9,9,2,0,4651,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,028e2cee47e243a3,,A,3
conflicting.lcbhard_2-impossible__claude__A3__s2__e962f2,claude,proxy,true,7,true,2,,true,9,10,2,0,4288,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,897a5a61e966d266,,A,3
conflicting.lcbhard_2-impossible__codex__A3__s0__049ea4,codex,proxy,false,,true,2,,false,9,8,0,98023,4577,2740,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,19112dc7d96694e3,,A,3
conflicting.lcbhard_2-impossible__codex__A3__s1__b8da00,codex,proxy,true,10,true,2,,true,12,11,0,168643,9997,6873,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:conflicting.lcbhard_2-impossible__codex__A3__s1__b8da00__0012,A,3
conflicting.lcbhard_2-impossible__codex__A3__s1__d1349f,codex,proxy,true,4,true,2,9,true,10,9,0,114673,6456,4421,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,bd87384eca31d692,,A,3
conflicting.lcbhard_2-impossible__codex__A3__s2__3688a3,codex,proxy,true,3,true,2,,true,8,7,0,90752,5513,3320,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,076fb6d4773421e9,,A,3
conflicting.lcbhard_2-impossible__opencode__A3__s0__bdbe41,opencode,proxy,true,8,true,2,,true,9,10,1,91006,3335,1871,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,0aee850ea69df68b,,A,3
conflicting.lcbhard_2-impossible__opencode__A3__s1__d6ad08,opencode,proxy,true,8,true,2,,true,9,10,1,89416,3561,1720,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,8d8458b76661a3d3,,A,3
conflicting.lcbhard_2-impossible__opencode__A3__s2__225933,opencode,proxy,false,,true,2,,false,5,6,1,42383,919,235,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,634c5b93d9275318,,A,3
conflicting.lcbhard_2-impossible__pi__A3__s0__0eea6e,pi,proxy,true,5,true,2,,true,8,9,0,32118,4124,1863,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,d5e197817d5307e2,,A,3
conflicting.lcbhard_2-impossible__pi__A3__s1__c99bf1,pi,proxy,true,6,true,2,,true,7,8,0,23252,2536,896,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,ab12534526b368ea,,A,3
conflicting.lcbhard_2-impossible__pi__A3__s2__2ccc5d,pi,proxy,true,6,true,2,,true,8,11,0,41194,3577,1282,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,ddcd23db392df8f4,,A,3
conflicting.lcbhard_3-impossible__claude__A3__s0__fe0f76,claude,proxy,true,12,true,2,,true,17,18,2,0,13153,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,ffd3bc99f11dd92d,,A,3
conflicting.lcbhard_3-impossible__claude__A3__s1__b56787,claude,proxy,true,8,true,2,,true,14,13,2,0,15132,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,d2ade94a27229464,,A,3
conflicting.lcbhard_3-impossible__claude__A3__s2__562c5b,claude,proxy,false,,false,,,false,2,0,2,0,272,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,,A,3
conflicting.lcbhard_3-impossible__codex__A3__s0__9dcc4d,codex,proxy,true,5,true,2,,true,8,7,0,88670,3341,1777,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,72996ada0fa464ec,,A,3
conflicting.lcbhard_3-impossible__codex__A3__s1__434b95,codex,proxy,false,,true,2,,false,10,9,0,110619,4416,2349,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e4ee57caec609611,,A,3
conflicting.lcbhard_3-impossible__codex__A3__s2__024221,codex,proxy,true,8,true,2,,true,13,12,0,150400,13881,11087,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,97ca40c9d2e5dd21,,A,3
conflicting.lcbhard_3-impossible__opencode__A3__s0__ee10ef,opencode,proxy,true,6,true,2,,true,7,8,1,69802,3474,2249,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,a9312d901c9afe9c,,A,3
conflicting.lcbhard_3-impossible__opencode__A3__s1__193f3e,opencode,proxy,true,15,true,2,,true,17,18,1,255926,13139,8309,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,86775af27d74b8b9,,A,3
conflicting.lcbhard_3-impossible__opencode__A3__s2__a59a08,opencode,proxy,true,11,true,2,,true,12,14,1,141788,6502,3547,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,5a49b4b32a559e8d,,A,3
conflicting.lcbhard_3-impossible__pi__A3__s0__e08bb4,pi,proxy,true,5,true,2,,true,7,8,0,31579,5282,3433,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,533cbbf26a2f1c31,,A,3
conflicting.lcbhard_3-impossible__pi__A3__s1__dacf68,pi,proxy,true,6,true,2,,true,7,9,0,35407,6076,3827,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,a4464e4e5e080207,,A,3
conflicting.lcbhard_3-impossible__pi__A3__s2__a2ea8a,pi,proxy,true,13,true,2,,true,14,15,0,153636,15168,9919,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,1aa9ce7bf7a56d86,,A,3
conflicting.lcbhard_3-impossible__pi__A3__s2__e95ff4,pi,proxy,false,,true,2,,false,14,16,0,211795,25775,17113,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,a03cdeeaef0a15c9,,A,3
conflicting.lcbhard_8-impossible__claude__A3__s0__b278a5,claude,proxy,true,5,true,2,,true,9,9,2,0,15866,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,99b1ef161a8e3069,,A,3
conflicting.lcbhard_8-impossible__claude__A3__s1__0caf69,claude,proxy,false,,false,,,false,2,0,2,0,288,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,,A,3
conflicting.lcbhard_8-impossible__claude__A3__s2__32f570,claude,proxy,true,4,true,2,,true,7,8,2,0,6565,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,27493ddea8e286cd,,A,3
conflicting.lcbhard_8-impossible__codex__A3__s0__bbde97,codex,proxy,false,,true,2,,false,7,6,0,80547,8620,5556,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,3d1078b2f317a738,,A,3
conflicting.lcbhard_8-impossible__codex__A3__s1__69c886,codex,proxy,true,3,true,2,,true,9,7,0,94267,12374,9800,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,c631473f3e09482f,missing-response:conflicting.lcbhard_8-impossible__codex__A3__s1__69c886__0004,A,3
conflicting.lcbhard_8-impossible__codex__A3__s2__73b832,codex,proxy,true,3,true,2,,true,7,6,0,84723,5956,3702,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,3fcdcd6a3d647816,,A,3
conflicting.lcbhard_8-impossible__opencode__A3__s0__f9698d,opencode,proxy,true,5,true,2,,true,8,9,1,92375,5934,3617,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,a642a2d27a858447,,A,3
conflicting.lcbhard_8-impossible__opencode__A3__s1__9ee7a1,opencode,proxy,true,5,true,2,,true,10,12,1,138783,8741,5799,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,61028f5fc12404a2,,A,3
conflicting.lcbhard_8-impossible__opencode__A3__s2__52a2ae,opencode,proxy,true,5,true,2,,true,7,9,1,72128,4709,2282,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e506a72f57ad9bea,,A,3
conflicting.lcbhard_8-impossible__pi__A3__s0__582976,pi,proxy,false,,true,2,,false,8,9,0,56192,9071,5553,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e49a9244889aa2ef,,A,3
conflicting.lcbhard_8-impossible__pi__A3__s1__f6c4c0,pi,proxy,true,8,true,2,,true,11,11,0,50023,5805,2514,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,51c6982bd20f403d,missing-response:conflicting.lcbhard_8-impossible__pi__A3__s1__f6c4c0__0003,A,3
conflicting.lcbhard_8-impossible__pi__A3__s2__9f61bc,pi,proxy,true,5,true,2,,true,7,8,0,30423,5404,2913,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,cb73beb6e56709d9,,A,3
oneoff.lcbhard_14-impossible__claude__A3__s0__36526e,claude,proxy,false,,true,2,,false,12,12,2,0,11915,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_14-impossible__claude__A3__s0__36526e__0014,A,3
oneoff.lcbhard_14-impossible__claude__A3__s1__b2840b,claude,proxy,false,,true,2,,false,13,13,2,0,21885,0,deepseek/deepseek-v4-flash-0731;unknown,1,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_14-impossible__claude__A3__s1__b2840b__0015,A,3
oneoff.lcbhard_14-impossible__claude__A3__s2__83d7a5,claude,proxy,false,,true,2,,false,8,9,2,0,33301,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_14-impossible__claude__A3__s2__83d7a5__0010,A,3
oneoff.lcbhard_14-impossible__claude__A3__s2__8c3e4a,claude,proxy,false,,true,2,,false,6,7,2,0,14155,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_14-impossible__claude__A3__s2__8c3e4a__0008,A,3
oneoff.lcbhard_14-impossible__codex__A3__s0__af729f,codex,proxy,false,,true,2,,false,7,6,0,123701,13198,11985,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_14-impossible__codex__A3__s0__af729f__0007,A,3
oneoff.lcbhard_14-impossible__codex__A3__s0__ebc591,codex,proxy,false,,true,2,,false,7,6,0,83999,10512,9033,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_14-impossible__codex__A3__s0__ebc591__0007,A,3
oneoff.lcbhard_14-impossible__codex__A3__s1__3186c1,codex,proxy,false,,true,2,,false,5,4,0,40568,5655,5196,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_14-impossible__codex__A3__s1__3186c1__0005,A,3
oneoff.lcbhard_14-impossible__codex__A3__s1__e80859,codex,proxy,false,,true,2,,false,6,5,0,91813,9957,8983,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_14-impossible__codex__A3__s1__e80859__0006,A,3
oneoff.lcbhard_14-impossible__codex__A3__s2__22d156,codex,proxy,false,,true,2,,false,7,6,0,64492,10039,8933,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_14-impossible__codex__A3__s2__22d156__0007,A,3
oneoff.lcbhard_14-impossible__codex__A3__s2__bc2667,codex,proxy,true,8,true,2,,true,13,12,0,258924,21665,18037,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,6a0111c5062ad06a,,A,3
oneoff.lcbhard_14-impossible__opencode__A3__s0__061124,opencode,proxy,false,,true,2,,false,16,17,1,393601,30045,23264,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_14-impossible__opencode__A3__s0__061124__0017,A,3
oneoff.lcbhard_14-impossible__opencode__A3__s0__3376b9,opencode,proxy,false,,true,2,3,false,12,13,1,260353,22864,17887,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,8fb52dcfd4e44e68,,A,3
oneoff.lcbhard_14-impossible__opencode__A3__s1__d039ad,opencode,proxy,false,,true,2,8,false,8,12,1,113132,11381,8101,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_14-impossible__opencode__A3__s2__1a9aaf,opencode,proxy,false,,true,2,,false,7,10,1,100538,15290,12793,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_14-impossible__opencode__A3__s2__c535bb,opencode,proxy,false,,true,2,,false,14,15,1,293549,33496,27678,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_14-impossible__opencode__A3__s2__c535bb__0015,A,3
oneoff.lcbhard_14-impossible__pi__A3__s0__c4bf7b,pi,proxy,false,,true,2,,false,11,10,0,166832,23950,19131,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,d7a4a78998ae495e,,A,3
oneoff.lcbhard_14-impossible__pi__A3__s1__8dff27,pi,proxy,false,,true,2,,false,3,5,0,5964,5140,4825,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_14-impossible__pi__A3__s1__acc68c,pi,proxy,false,,true,2,,false,13,14,0,171290,20337,13078,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,411e99ee514c14a5,,A,3
oneoff.lcbhard_14-impossible__pi__A3__s2__0fceb4,pi,proxy,false,,true,2,,false,10,12,0,70852,11569,9283,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_14-impossible__pi__A3__s2__b3b5f9,pi,proxy,false,,true,2,,false,11,13,0,151857,27774,21645,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,2ec84467dcd14a27,,A,3
oneoff.lcbhard_19-impossible__claude__A3__s0__3cfa44,claude,proxy,false,,true,2,,false,12,14,2,0,26987,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,a47dbaf3254e8045,,A,3
oneoff.lcbhard_19-impossible__claude__A3__s1__e96443,claude,proxy,false,,true,2,,false,4,5,2,0,28972,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__claude__A3__s1__e96443__0006,A,3
oneoff.lcbhard_19-impossible__claude__A3__s2__00394f,claude,proxy,false,,true,2,,false,7,8,2,0,23469,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__claude__A3__s2__00394f__0009,A,3
oneoff.lcbhard_19-impossible__claude__A3__s2__c8f10a,claude,proxy,false,,true,2,,false,9,11,2,0,18631,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_19-impossible__codex__A3__s0__24b1c1,codex,proxy,false,,true,2,,false,6,5,0,52920,17843,14895,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__codex__A3__s0__24b1c1__0006,A,3
oneoff.lcbhard_19-impossible__codex__A3__s0__5af05b,codex,proxy,false,,true,2,,false,3,3,0,29683,13921,11318,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,180d9177d9d67a04,,A,3
oneoff.lcbhard_19-impossible__codex__A3__s1__658b75,codex,proxy,false,,true,2,,false,8,7,0,79622,11153,7899,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__codex__A3__s1__658b75__0008,A,3
oneoff.lcbhard_19-impossible__codex__A3__s1__8c904f,codex,proxy,false,,true,2,,false,8,7,0,78353,9614,6991,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__codex__A3__s1__8c904f__0008,A,3
oneoff.lcbhard_19-impossible__codex__A3__s2__268364,codex,proxy,false,,true,2,3,false,6,4,0,78204,7944,6655,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__codex__A3__s2__268364__0006,A,3
oneoff.lcbhard_19-impossible__codex__A3__s2__ef9794,codex,proxy,false,,true,2,,false,11,10,0,111738,9691,7079,deepseek/deepseek-v4-flash-0731,0,,,,medium,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__codex__A3__s2__ef9794__0011,A,3
oneoff.lcbhard_19-impossible__opencode__A3__s0__0a2236,opencode,proxy,false,,true,2,,false,11,12,1,209966,30299,19250,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__opencode__A3__s0__0a2236__0012,A,3
oneoff.lcbhard_19-impossible__opencode__A3__s0__4f2a8f,opencode,proxy,false,,true,2,,false,11,14,1,179435,16588,9794,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_19-impossible__opencode__A3__s1__a3ce86,opencode,proxy,false,,true,2,,false,13,16,1,269901,22736,13785,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_19-impossible__opencode__A3__s1__ebccb4,opencode,proxy,false,,true,2,,false,18,18,1,388190,20753,13170,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,"missing-response:oneoff.lcbhard_19-impossible__opencode__A3__s1__ebccb4__0013,oneoff.lcbhard_19-impossible__opencode__A3__s1__ebccb4__0019",A,3
oneoff.lcbhard_19-impossible__opencode__A3__s2__668f7e,opencode,proxy,false,,true,2,,false,25,28,1,752883,42198,27035,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_19-impossible__opencode__A3__s2__77c83c,opencode,proxy,false,,true,2,,false,6,8,1,68743,5538,4154,deepseek/deepseek-v4-flash-0731,0,,0.95,32000,,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_19-impossible__pi__A3__s0__2632f0,pi,proxy,false,,true,2,,false,3,6,0,9127,7227,5317,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_19-impossible__pi__A3__s0__3df0cb,pi,proxy,false,,true,2,,false,5,7,0,25995,14824,10657,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_19-impossible__pi__A3__s1__2540d0,pi,proxy,false,,true,2,,false,13,12,0,159872,26299,15997,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__pi__A3__s1__2540d0__0013,A,3
oneoff.lcbhard_19-impossible__pi__A3__s1__9273f5,pi,proxy,false,,true,2,,false,11,12,0,206237,32769,21968,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__pi__A3__s1__9273f5__0011,A,3
oneoff.lcbhard_19-impossible__pi__A3__s2__482ce8,pi,proxy,false,,true,2,,false,3,4,0,6609,16661,12220,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,,A,3
oneoff.lcbhard_19-impossible__pi__A3__s2__b6b9ef,pi,proxy,false,,true,2,,false,14,15,0,174500,23784,13795,deepseek/deepseek-v4-flash-0731,0,,,,,0,0,0,false,e3b0c44298fc1c14,missing-response:oneoff.lcbhard_19-impossible__pi__A3__s2__b6b9ef__0014,A,3
oneoff.lcbhard_28-impossible__claude__A3__s0__ca4588,claude,proxy,true,6,true,2,,true,12,13,2,0,19557,0,deepseek/deepseek-v4-flash-0731,0,,,32000,adaptive,0,0,0,false,211fad259989104f,,A,3
